tweetDate,compoundScore,text,negativeScore,count,neutralScore
2021-02-05,0.10356658031088083,772,0.0305,0.07192875647668394,0.8975777202072538
2021-02-06,0.11091827956989248,1488,0.026289650537634407,0.07188037634408602,0.9018279569892473
2021-02-07,0.11599204448246364,1169,0.024441402908468777,0.0718109495295124,0.903743370402053
2021-02-08,0.13886849056603776,3180,0.02340566037735849,0.08195,0.8946443396226416
2021-02-09,0.11969819219790676,2102,0.02527117031398668,0.07375499524262606,0.9009700285442436
2021-02-10,0.12429927536231883,1518,0.02736429512516469,0.07765480895915679,0.8949762845849802
2021-02-13,0.14141824817518248,1096,0.02027919708029197,0.08040419708029198,0.8993156934306569
2021-02-14,0.11205258019525802,1434,0.02876638772663877,0.07454951185495118,0.8966757322175732
2021-02-15,0.10451809523809524,1365,0.03196190476190476,0.07767838827838829,0.8903582417582417
2021-02-18,0.12831123470522804,899,0.026976640711902113,0.07892213570634037,0.8940945494994439
2021-02-19,0.11099881710646042,2198,0.028255686988171064,0.07733257506824386,0.8944099181073704
2021-02-22,0.09745461901550911,1483,0.03536884693189481,0.07452933243425489,0.89009979770735
2021-02-28,0.08445508155583438,797,0.042424090338770384,0.0775633626097867,0.8800163111668758
2021-03-11,0.0815408,125,0.037624000000000005,0.073048,0.88932
2021-03-12,0.08914620689655171,1740,0.031445402298850574,0.06865689655172413,0.8999005747126437
2021-04-05,0.11236653846153846,780,0.024785897435897437,0.0705948717948718,0.9046128205128204
2021-04-06,0.10435409309791334,1246,0.028389245585874797,0.0701123595505618,0.9014911717495987
2021-04-07,0.08181979841612672,1389,0.03439740820734341,0.06502159827213823,0.9005817134629229
2021-04-08,0.08133604743083005,1265,0.03255098814229249,0.06520711462450593,0.9022411067193676
2021-04-09,0.0936187643020595,1311,0.031626239511823036,0.06808161708619374,0.9002890922959573
2021-04-10,0.12175006157635469,1624,0.027256773399014778,0.07569458128078818,0.8970480295566503
2021-04-11,0.11216195372750642,778,0.025446015424164525,0.07290102827763496,0.901646529562982
2021-04-12,0.08871409574468084,752,0.033130319148936174,0.06757978723404255,0.8992885638297872
2021-04-17,0.2421424778761062,226,0.03158849557522124,0.10319026548672568,0.8651946902654867
2021-04-18,0.11409532630379025,3509,0.038312909660872044,0.07123767455115418,0.8904408663436876
2021-04-19,0.12205468698244451,3019,0.033293143424975156,0.0661374627360053,0.9005644253063929
2021-04-20,0.12419062305295951,3210,0.03089221183800623,0.06488504672897197,0.9042121495327103
2021-04-21,0.11608036937742032,3357,0.03205987488829312,0.06621805183199285,0.9017182007745012
2021-04-22,0.09879714056654196,3742,0.0353981827899519,0.06563388562266168,0.8989583110636024
2021-04-23,0.11299533678756478,4246,0.037231040979745646,0.0694300518134715,0.8933337258596326
2021-04-24,0.14336379551820727,2856,0.03652941176470589,0.07355532212885155,0.889907212885154
2021-05-25,0.15763630869363085,2151,0.027370060437006044,0.07502975360297537,0.8975946071594607
2021-05-26,0.11992709799675148,3694,0.031799404439631834,0.07045587439090417,0.8977382241472658
2021-05-27,0.163586851628468,3316,0.02669270205066345,0.0747391435464415,0.8985585042219542
2021-05-28,0.14025153751537517,4065,0.03509913899138992,0.07829544895448955,0.8865950799507996
2021-05-29,0.11164497841726619,3475,0.03317323741007194,0.06887625899280575,0.8979418705035971
2021-06-20,0.2206119017054832,5453,0.039083073537502296,0.11297469282963507,0.8479407665505226
2021-06-21,0.19152542151675486,28350,0.04391139329805996,0.11058405643738978,0.8455028218694886
2021-06-22,0.15347472509806442,31102,0.04622078965982895,0.09890177480547875,0.8548744132210148
2021-06-23,0.15935532105525135,20090,0.04697496266799402,0.1045540069686411,0.848469636635142
2021-07-02,0.1986261097278269,11647,0.03330917832918348,0.09900231819352623,0.867685670129647
2021-07-03,0.2625000370942813,16175,0.032700834621329215,0.12223771251931993,0.845056630602782
2021-07-04,0.25753691114245414,14180,0.02878906911142454,0.1163722143864598,0.8548327926657264
2021-07-05,0.2607188175498043,17117,0.029907285155108956,0.12000426476602208,0.8500836010983233
2021-07-17,0.2655423013153531,9047,0.032353155742235,0.11925533325964409,0.8483889687189123
2021-07-18,0.3899946706143598,17563,0.02407373455559984,0.1631156408358481,0.8128067528326596
2021-07-19,0.29714300921512554,18882,0.031381792183031464,0.1385570914098083,0.8300577269357059
2021-07-20,0.1952464126695001,19764,0.039634233960736696,0.10599569925116373,0.854363387978142
2021-07-21,0.25585134358438455,26794,0.02929122191535418,0.11917712920803165,0.851525304172576
2021-07-22,0.31246672104404566,20229,0.025254733303672942,0.13417217855553906,0.8405697760640664
2021-07-23,0.28471672934949155,21537,0.027092352695361473,0.12288926034266612,0.8500172726006407
2021-07-24,0.274961647791364,22163,0.028653296033930426,0.12064007580201237,0.8507070793665118
2021-07-25,0.22833792962356794,7332,0.0285702400436443,0.09707528641571195,0.8743484724495363
2021-07-26,0.2013363023302397,14977,0.03372431060960139,0.09875662682780263,0.8675180610269079
2021-07-27,0.2446196563285834,9544,0.02998679798826488,0.10738945934618609,0.8626222757753562
2021-07-28,0.2403711462076792,10574,0.027715339512010592,0.10124579156421412,0.8710382069226404
2021-07-29,0.4226898654215875,14564,0.016260985992859103,0.15655740181268882,0.8271774237846746
2021-07-30,0.2521306509243436,25748,0.02911830045052043,0.11217671275438869,0.8587034721143391
2021-08-04,0.21793047696038803,1237,0.0287930476960388,0.09070654810024253,0.8804947453516573
2021-08-05,0.2326191697955778,9588,0.025619315811430957,0.09406925323320818,0.8803083020442221
2021-08-06,0.2602308768338451,11724,0.022854401228249742,0.09494916410781302,0.8821914022517912
2021-08-07,0.24475413041142982,9309,0.02530357718337093,0.0962159200773445,0.8784787839724998
2021-08-08,0.27571964482885536,21736,0.027435314685314682,0.12033184578579315,0.8522300791313949
2021-08-09,0.34015400394682177,38512,0.02406584960531782,0.12993435812214374,0.845997611134192
2021-08-14,0.3360755357142857,9520,0.023334978991596637,0.13515924369747898,0.8415044117647059
2021-08-15,0.2994153282924962,20896,0.02644989471669219,0.1271584513782542,0.8463894525267993
2021-08-16,0.3020483211946315,21831,0.024234208235994686,0.12299587742201457,0.8527681278915303
2021-08-17,0.3297282930631333,24377,0.024468556426139394,0.13415707429134022,0.8413735898592937
2021-08-18,0.3487517316330967,27604,0.022552057672801044,0.1388558542240255,0.8385913997971308
2021-08-19,0.2719079757952683,23797,0.026838509055763335,0.11640215153170567,0.856757868638904
2021-08-20,0.29051148007239685,27073,0.02494729065858974,0.12303579211760794,0.8520142946847412
2021-08-21,0.27470950801547817,7236,0.0257722498618021,0.1198131564400221,0.854410447761194
2021-08-23,0.23514419566457503,7012,0.028777096406160867,0.11029592127780946,0.8609255561893897
2021-08-24,0.29830295169468907,18735,0.024743314651721377,0.12507243127835602,0.850183026421137
2021-08-25,0.4270439253365636,36323,0.018723508520771964,0.16689196927566555,0.8143869724417035
2021-08-26,0.3415296271881638,27306,0.02272844796015528,0.13916230865011353,0.8381075587782906
2021-09-10,0.2633421521425132,16616,0.03000908762638421,0.11718951612903226,0.8528013962445835
2021-10-18,0.2952796985560605,17383,0.021989184835759075,0.11833682333314158,0.8596713455675085
2021-10-19,0.2731537486623161,47657,0.022921522546530418,0.11587093186730175,0.8612040833455735
2021-10-20,0.25539945627024524,25932,0.021980178929507946,0.1071523985809039,0.8708648388091933
2021-10-21,0.27451372117558404,33175,0.025428033157498118,0.11235493594574228,0.862210007535795
2021-10-22,0.3278109661247247,42686,0.021304854050508363,0.13378620625029283,0.8449082368926579
2021-10-23,0.3347606213800261,29869,0.020463457095985804,0.13277223877598848,0.8467565703572266
2021-10-27,0.30054104677914106,15648,0.026378003578732104,0.1263051508179959,0.8473282847648262
2021-10-28,0.28187039800995023,27738,0.026150371331747062,0.11913905112120557,0.8547094599466436
2021-10-29,0.289315112615241,25707,0.02322484148286459,0.12010744155288443,0.8566565137900183
2021-11-04,0.29184055715551616,18056,0.023072662826761188,0.11915130704474967,0.8577747563136907
2021-11-05,0.2880819484350458,26103,0.023121786767804468,0.11874696395050377,0.8581305213960081
2021-11-06,0.3103170302908032,34697,0.019304493183848748,0.12153039167651382,0.8591707640430009
2021-11-11,0.25517366123200763,14659,0.026404461423016577,0.10966198239989086,0.8639244832526093
2021-11-12,0.2855625257192971,29647,0.027016527810571053,0.11937504637906028,0.8536196242452861
2021-11-18,0.21807066506078512,26569,0.031166472204448795,0.10292099815574542,0.8659127554668976
2021-11-19,0.2457245519575417,39003,0.031070148450119222,0.10842227520959925,0.860506730251519
2021-11-24,0.24613087474702047,4447,0.028461884416460536,0.11396829323139195,0.8575729705419384
2021-11-25,0.3694957890229106,28022,0.021866426379273426,0.1471015630575976,0.8310329027192921
2021-11-26,0.26916975394292586,43242,0.03059599463484575,0.11983795846630592,0.8495615373942
2021-12-11,0.2126532077271643,4193,0.03308943477223945,0.1020915812067732,0.8648177915573575
2021-12-17,0.27531450451080497,14299,0.04039834953493251,0.1166580180432198,0.8429362892509966
2021-12-29,0.20376182965299683,2853,0.025673326323168592,0.0913564668769716,0.8829660007010164
2021-12-30,0.21051532199609702,17935,0.030934987454697516,0.09703144689155282,0.8720596598829105
2022-01-11,0.22447115131184855,8347,0.04669869414160776,0.11835821253144843,0.8349107463759434
2022-01-12,0.24912840778190198,31252,0.0423660885703315,0.12137603993344426,0.8362100985536925
2022-01-13,0.22132904299847792,31536,0.038767186707255194,0.10866333713850837,0.8525668442415018
2022-01-14,0.2472847120957188,21396,0.028847167694896245,0.1050736586277809,0.8660659469059638
2022-01-19,0.21271102236421724,2504,0.02402276357827476,0.08539177316293929,0.8905794728434505
2022-01-20,0.2209585432672265,16791,0.03250622357215175,0.09625894824608422,0.871216187243166
2022-01-21,0.1749663385686874,28142,0.055722869732073056,0.09876302323928648,0.8454293937886433
2022-01-22,0.16778246572697433,51790,0.04917989959451632,0.09883124155242325,0.8519351033017957
2022-02-09,0.24104936490850376,18580,0.03390581270182993,0.10804510226049516,0.8580189989235738
2022-02-14,0.1869766453265045,3905,0.03343636363636363,0.09194852752880922,0.8746110115236876
2022-02-15,0.24801996091568956,7164,0.021312674483528755,0.09486906756002234,0.8838163037409268
2022-02-16,0.2394142645424231,2699,0.023000741015190812,0.09617710263060393,0.8808195628010373
2022-02-17,0.24838169906407487,13890,0.035746436285097195,0.1078574514038877,0.856351259899208
2022-02-18,0.24269232857142856,14000,0.033445857142857145,0.10390685714285713,0.8626301428571429
2022-03-02,0.2559423784155353,5819,0.029588589104657156,0.10452105172710087,0.8658910465715759
2022-03-06,0.26380085675119946,5836,0.026461274845784782,0.10082710760795066,0.8727075051405072
2022-03-07,0.2330826876153068,16803,0.02860870082723323,0.09423591025412129,0.8771505088377075
2022-03-08,0.1871004195804196,4290,0.02921981351981352,0.08364102564102564,0.8871365967365967
2022-03-09,0.23126243762158505,11823,0.023189038315148437,0.09202782711663707,0.8847780597141165
2022-03-10,0.2437692730811543,23634,0.02717889481255818,0.09794960649911144,0.8748679021748329
2022-03-14,0.2027538838612368,2652,0.030153469079939668,0.0893947963800905,0.8804528657616892
2022-03-15,0.23371580138387224,22979,0.02791618434222551,0.10016119065233474,0.87192327777536
2022-03-16,0.22360048710601718,31410,0.02965450493473416,0.0996857370264247,0.8706546004457179
2022-03-17,0.22098142107664234,17536,0.029586678832116787,0.09724606523722627,0.8731673129562043
2022-03-18,0.20422018889452334,15776,0.03028758874239351,0.0919963869168357,0.8777171653144016
2022-03-19,0.33601186624351725,12919,0.024836906881337564,0.11791237711897205,0.8572498645405991
2022-03-20,0.3108893761709805,14411,0.026193810283810976,0.11447165359794602,0.8593330095066268
2022-03-21,0.27589190704403654,22118,0.02590568767519667,0.10400348132742564,0.8701032190975676
2022-03-22,0.1626327272727273,55,0.03536363636363637,0.08678181818181818,0.8777999999999999
2022-03-23,0.2502117604912999,19540,0.026763306038894576,0.09554048106448312,0.8777110542476969
2022-03-24,0.20658939920170027,38582,0.030982245606759627,0.09568161318749677,0.8733416359960603
2022-04-13,0.24203660021407547,14948,0.02634760503077335,0.0933520872357506,0.8802919454107573
2022-04-14,0.25638203237410073,22240,0.021219109712230216,0.09613354316546764,0.8826468525179856
2022-04-15,0.2483663791989664,30960,0.025412693798449616,0.10108872739018088,0.8734946705426356
2022-04-16,0.26569138526418723,32723,0.02595431347981542,0.1060395440515845,0.8680021697277144
2022-04-17,0.14753596546310832,6370,0.04175934065934066,0.09200784929356358,0.8662285714285715
2022-04-18,0.21714962245783892,38009,0.03342555710489621,0.09890015522639375,0.8676700255202714
2022-04-19,0.25296443515679096,40436,0.02748582945889801,0.10231865169650806,0.8701917845484222
2022-04-20,0.19631353922514821,7253,0.027228181442161863,0.09062842961533159,0.8821382876051289
2022-04-21,0.19767811041201544,19708,0.028803074893444285,0.08798361071646033,0.8832158514308911
2022-04-22,0.24142361303998247,27362,0.028804363716102625,0.0952353263650318,0.8759513558950369
2022-04-27,0.20532189349112429,1690,0.026513017751479292,0.08501715976331362,0.8884692307692307
2022-04-28,0.24578887875563665,19737,0.023800476262856564,0.09321056898211481,0.8829860667781324
2022-04-29,0.22840879758970145,18255,0.027441139413859218,0.0943645028759244,0.8781904683648316
2022-04-30,0.23798480777103725,26869,0.03327626632922699,0.10546365700249358,0.8612704231642413
2022-05-01,0.21681771157361385,31183,0.03437786614501492,0.10023204951415836,0.8654002501362923
2022-05-02,0.2201858673226472,25204,0.031710680844310425,0.0977216711633074,0.8705758212982065
2022-05-10,0.1744050206185567,9700,0.03975505154639176,0.09032649484536083,0.8699178350515463
2022-05-11,0.10346402966625463,12944,0.0510071847960445,0.08353553770086528,0.8654573547589617
2022-05-12,0.11690247121684372,31442,0.045998377965778256,0.08519267222186884,0.8688038928821322
2022-05-13,0.16209404629909618,29763,0.041087356785270306,0.09406195612001478,0.8648456472801801
2022-05-22,0.22533820895522388,14740,0.030534192672998645,0.11593358208955225,0.8535300542740841
2022-05-23,0.2200370283018868,3392,0.03781633254716981,0.1024714033018868,0.8597081367924528
2022-05-24,0.17569009707276695,13289,0.03508759124087591,0.09222266536232974,0.8726871848897584
2022-05-25,0.15101322908672296,10424,0.04239418649270913,0.08892104758250192,0.868664907904835
2022-05-26,0.12085675573955589,15942,0.04641167983941789,0.07924024589135617,0.8743472588131977
2022-05-27,0.16884975215517242,9280,0.03672133620689655,0.09341056034482759,0.8698631465517241
2022-05-28,0.14665204930662556,3245,0.03903852080123267,0.08756825885978428,0.8733845916795069
2022-05-29,0.17673262399176248,11654,0.03553869915908701,0.09528316457868544,0.8691680967908014
2022-05-30,0.20555397714867915,13741,0.024190160832544938,0.08481238628920748,0.8909945418819591
2022-05-31,0.19707144575897334,14961,0.028609518080342223,0.08712078069647751,0.8842677628500769
2022-06-01,0.1768160013884068,17286,0.037621543445562886,0.0899235797755409,0.8724499595048015
2022-06-02,0.16770207023060796,7632,0.036102594339622644,0.08857625786163523,0.8753100104821803
2022-06-03,0.19938167048929664,20928,0.04035789373088685,0.09854548929663609,0.8610887327981652
2022-06-04,0.19915830854228644,4706,0.03978198045048874,0.10086506587335317,0.8594186145346366
2022-06-14,0.1480025461393597,13275,0.039042561205273066,0.07958282485875706,0.8813768738229756
2022-06-15,0.11315445022342685,40953,0.04318802041364491,0.07826413205381778,0.8785445999072107
2022-06-17,0.1486193001680181,13689,0.033262911827014394,0.07153984951420848,0.8951951932208342
2022-06-18,0.10730508640503959,23494,0.042538860985783605,0.07226636588065039,0.8851943900570359
2022-06-19,0.11283533744590737,10861,0.04270932694963631,0.07507006721296382,0.8822176595156983
2022-06-23,0.16404406282183318,19420,0.03643094747682801,0.08424382080329558,0.8793232749742533
2022-06-24,0.1429616777629827,3755,0.039177629826897466,0.0724364846870839,0.8883792276964048
2022-06-25,0.16434490442257665,17682,0.03901724917995702,0.08628418730912792,0.8746948874561701
2022-06-26,0.1851725050916497,21113,0.03690934495334628,0.09543655567659735,0.8676468052858428
2022-06-28,0.14593793718772305,5604,0.03370788722341185,0.0716513204853676,0.8946409707351892
2022-06-29,0.15304130519734271,23031,0.03794741869653945,0.0797890669098172,0.8822560896183406
2022-07-02,0.13842364312267658,5380,0.036055390334572494,0.07990353159851302,0.8840375464684015
2022-07-03,0.16458178496868478,9580,0.03685678496868476,0.09013914405010438,0.8730055323590814
2022-07-11,0.1395529399278285,4711,0.02290341753343239,0.06172022925068988,0.9153740182551475
2022-07-12,0.14730560971579643,12104,0.025784038334434895,0.0667894910773298,0.9074209352280238
2022-07-13,0.11439940234281616,20915,0.034040784126225195,0.06770475735118336,0.8982537413339707
2022-07-14,0.16746589004358028,23864,0.035207257794166946,0.08485010895072076,0.8799429684880992
2022-07-15,0.16504874159100533,21257,0.03186512678176601,0.08196175377522698,0.8861719904031613
2022-07-16,0.16181440499947486,19042,0.032441392710849705,0.08322408360466337,0.8843325806112803
2022-07-17,0.1565750893420223,9514,0.031124448181627077,0.07616701702753836,0.8927106369560647
2022-08-30,0.13652458084125893,10199,0.03182880674575939,0.07369428375330914,0.894477399745073
2022-08-31,0.13532701621177917,19492,0.028478196183049455,0.06930812641083521,0.9022208598399343
2022-09-01,0.14492892236498792,20313,0.028444542903559297,0.07068443853689756,0.9008699847388372
2022-09-02,0.131682768929184,20405,0.02995079637343788,0.06909732908600834,0.9009529037000735
2022-09-03,0.13936140507332542,10092,0.027703131193024175,0.07311831153388823,0.8991758818866429
2022-09-04,0.13126244794076816,4322,0.02263373438223045,0.06845349375289218,0.9089090698750578
2022-09-11,0.1464493389668802,7337,0.027197355867520784,0.07256603516423607,0.9002337467629822
2022-09-12,0.169766642737497,20895,0.02501914333572625,0.07983393156257479,0.895143575017947
2022-09-13,0.13499511095393862,22622,0.02995168420122005,0.07093691981257183,0.8991093625674124
2022-09-14,0.15013616028708135,25080,0.027491746411483255,0.07386447368421052,0.8986408293460925
2022-10-09,0.1574220673635308,6888,0.02770528455284553,0.07445586527293845,0.8978315911730546
2022-10-10,0.1641268787942223,19108,0.02709624241155537,0.07154715302491103,0.9013536738538831
2022-10-11,0.15922845524243678,19304,0.026956330294239536,0.07528802320762536,0.8977534189805222
2022-10-12,0.14935202915189938,20033,0.026065741526481303,0.07120376378974691,0.902730844107223
2022-10-13,0.13444635870458657,12166,0.032089265165214535,0.07320639487095183,0.8947131349662996
2022-10-14,0.15381306967572303,9128,0.030119741454864152,0.07650558720420683,0.8933726993865031
2022-10-15,0.15405730383725758,16861,0.026085404187177513,0.07319310835656248,0.9007191744261906
2022-11-07,0.1653744568194267,10954,0.03515309475990506,0.08877186415921125,0.8760726675187146
2022-11-08,0.07473933049830989,9171,0.0439622723803293,0.06570515756187983,0.8903326790971541
2022-11-09,0.10081990044367492,18482,0.04380705551347257,0.07264857699383184,0.8835464235472351
2022-11-10,0.15227558649418987,9122,0.04304516553387415,0.08693751370313528,0.87000197325148
2022-11-11,0.0978231963540862,12946,0.0460193882280241,0.07663849837787734,0.8773423451259077
2022-11-13,0.10529538283062645,4310,0.043354756380510444,0.07559118329466358,0.8810568445475638
2022-11-14,0.1367179525862069,9280,0.0385479525862069,0.07977370689655172,0.881679849137931
2022-11-15,0.12111133279410444,22254,0.04079158802911836,0.080238249303496,0.8789662532578413
2022-11-16,0.1120346000669967,26867,0.03528719246659471,0.07025756504261733,0.8944577734767559
2022-11-20,0.09289499237417387,3934,0.03988256227758007,0.07179384850025419,0.8883169801728521
2022-11-21,0.10518414546757435,16746,0.04107267407142004,0.0748977069150842,0.88403069389705
2022-12-24,0.20618085991678226,4326,0.0265624133148405,0.09861904761904762,0.87482061950994
2022-12-25,0.18715025902107896,11196,0.025814040728831728,0.08491693461950697,0.8892662558056449
2022-12-26,0.13534269141531324,431,0.022638051044083524,0.055529002320185615,0.9218329466357309
2022-12-27,0.17515626099706746,13640,0.026069428152492666,0.07886942815249266,0.8950615835777126
2023-01-06,0.20653879936808847,3165,0.022791785150078986,0.08041800947867299,0.8967898894154819
2023-01-07,0.15554009066530458,15662,0.029332013791342103,0.07644821861831184,0.8942206614736304
2023-01-08,0.15809594813614264,3085,0.023812317666126417,0.06560129659643436,0.9105867098865478
2023-01-09,0.15482007615421228,21010,0.02626377915278439,0.07285107091861019,0.9008814374107568
