cryptoName,date,open,close,high,low,average,volume,trade_count,vwap,timestamp
BTC/USD,01/23/2022,35455.77,35203.46,36518.24,34613.42,35565.83,1323.120097,43033.0,35522.6783285622,2022-01-23 06:00:00+00:00
BTC/USD,01/24/2022,35194.26,36079.09,37569.72,32946.89,35258.305,2839.002488,81644.0,34828.8659121034,2022-01-24 06:00:00+00:00
BTC/USD,01/25/2022,36068.33,37631.76,37997.03,35714.9,36855.965,1623.059634,50207.0,36810.5404475822,2022-01-25 06:00:00+00:00
BTC/USD,01/26/2022,37631.08,35995.17,38941.17,35543.39,37242.28,1964.482808,69110.0,37383.4408578165,2022-01-26 06:00:00+00:00
BTC/USD,01/27/2022,35989.98,37210.23,37470.31,35538.87,36504.59,1193.308829,42861.0,36548.7146810431,2022-01-27 06:00:00+00:00
BTC/USD,01/28/2022,37223.53,37672.33,38041.21,36170.53,37105.869999999995,1013.905687,39751.0,37179.1196504081,2022-01-28 06:00:00+00:00
BTC/USD,01/29/2022,37680.0,38148.42,38731.67,37326.62,38029.145000000004,690.310575,28785.0,38015.0402362637,2022-01-29 06:00:00+00:00
BTC/USD,01/30/2022,38148.33,37022.16,38379.31,36647.99,37513.649999999994,596.756204,28156.0,37569.6347715191,2022-01-30 06:00:00+00:00
BTC/USD,01/31/2022,37019.73,38466.1,38756.97,36826.75,37791.86,964.833568,36772.0,38032.6917936123,2022-01-31 06:00:00+00:00
BTC/USD,02/01/2022,38472.44,38432.44,39309.84,38025.31,38667.575,1129.826053,44769.0,38623.3506012043,2022-02-01 06:00:00+00:00
BTC/USD,02/02/2022,38428.51,37019.69,38790.94,36601.75,37696.345,941.805378,38746.0,37456.5698841283,2022-02-02 06:00:00+00:00
BTC/USD,02/03/2022,37024.23,37559.32,37709.14,36262.39,36985.765,729.715871,30504.0,36813.1427611209,2022-02-03 06:00:00+00:00
BTC/USD,02/04/2022,37571.11,41559.27,41957.28,37319.29,39638.285,1382.147131,48382.0,39884.4695359509,2022-02-04 06:00:00+00:00
BTC/USD,02/05/2022,41553.79,41603.16,41929.78,40962.34,41446.06,471.590878,24594.0,41517.9827292147,2022-02-05 06:00:00+00:00
BTC/USD,02/06/2022,41603.04,42808.97,43026.31,41141.25,42083.78,693.580041,32812.0,42123.4861644767,2022-02-06 06:00:00+00:00
BTC/USD,02/07/2022,42845.91,44922.53,45076.86,42273.54,43675.2,1075.29236,42787.0,43752.277763441,2022-02-07 06:00:00+00:00
BTC/USD,02/08/2022,44915.54,43630.9,45520.37,42707.16,44113.765,1262.684811,45410.0,43758.2439253159,2022-02-08 06:00:00+00:00
BTC/USD,02/09/2022,43624.61,43908.52,44848.48,43226.82,44037.65,698.339978,31002.0,44087.8836589345,2022-02-09 06:00:00+00:00
BTC/USD,02/10/2022,43920.64,42857.47,45851.22,42534.8,44193.01,1482.445413,53364.0,44259.9288627123,2022-02-10 06:00:00+00:00
BTC/USD,02/11/2022,42870.57,42287.73,43975.63,41980.01,42977.82,859.906381,34908.0,42972.9667173313,2022-02-11 06:00:00+00:00
BTC/USD,02/12/2022,42301.15,42293.59,43049.5,41753.43,42401.465,414.428426,25996.0,42289.2643528719,2022-02-12 06:00:00+00:00
BTC/USD,02/13/2022,42295.45,41801.85,42782.0,41560.0,42171.0,408.836373,24025.0,42180.877416403,2022-02-13 06:00:00+00:00
BTC/USD,02/14/2022,41794.7,43599.68,43799.22,41755.53,42777.375,708.082073,36021.0,42700.6587391993,2022-02-14 06:00:00+00:00
BTC/USD,02/15/2022,43594.31,44086.16,44775.12,43551.97,44163.545,643.75953,30748.0,44143.8503795584,2022-02-15 06:00:00+00:00
BTC/USD,02/16/2022,44080.26,43644.18,44394.97,43331.71,43863.34,605.265661,30351.0,43931.6564032175,2022-02-16 06:00:00+00:00
BTC/USD,02/17/2022,43642.14,40658.25,44046.03,40075.37,42060.7,1166.717533,42704.0,41745.8329072098,2022-02-17 06:00:00+00:00
BTC/USD,02/18/2022,40642.9,40266.48,41126.49,39454.41,40290.45,664.2047,31352.0,40187.3302593242,2022-02-18 06:00:00+00:00
BTC/USD,02/19/2022,40269.12,39377.02,40469.58,39308.33,39888.955,341.226104,21125.0,39915.9960546092,2022-02-19 06:00:00+00:00
BTC/USD,02/20/2022,39370.59,39247.78,39499.99,38006.12,38753.055,640.556484,30062.0,38707.2235627803,2022-02-20 06:00:00+00:00
BTC/USD,02/21/2022,39245.44,36767.9,39377.77,36373.73,37875.75,1474.165083,46972.0,37775.1710477639,2022-02-21 06:00:00+00:00
BTC/USD,02/22/2022,36742.61,37992.78,38445.03,36546.21,37495.619999999995,882.321697,35731.0,37717.3993024089,2022-02-22 06:00:00+00:00
BTC/USD,02/23/2022,37996.86,34686.3,39269.22,34317.34,36793.28,1266.537923,52539.0,36822.4251949214,2022-02-23 06:00:00+00:00
BTC/USD,02/24/2022,34686.3,38465.96,39700.0,34397.35,37048.675,1746.053067,85976.0,36889.4198990124,2022-02-24 06:00:00+00:00
BTC/USD,02/25/2022,38466.03,39045.11,40296.05,38012.92,39154.485,983.435303,49283.0,39165.3200033543,2022-02-25 06:00:00+00:00
BTC/USD,02/26/2022,39037.7,38608.91,39694.97,38212.43,38953.7,447.119922,27149.0,38994.5630551184,2022-02-26 06:00:00+00:00
BTC/USD,02/27/2022,38598.55,37839.37,39884.49,37010.72,38447.604999999996,671.71943,34759.0,38261.4431401111,2022-02-27 06:00:00+00:00
BTC/USD,02/28/2022,37852.38,43229.15,44259.41,37475.03,40867.22,1412.459176,54487.0,41250.4449782126,2022-02-28 06:00:00+00:00
BTC/USD,03/01/2022,43224.42,44283.36,45000.0,42815.84,43907.92,1122.467779,47416.0,43976.3698802568,2022-03-01 06:00:00+00:00
BTC/USD,03/02/2022,44302.03,43351.87,45321.42,43236.53,44278.975,844.934097,41891.0,44117.9077721264,2022-03-02 06:00:00+00:00
BTC/USD,03/03/2022,43343.07,41381.64,44103.62,41071.0,42587.31,987.526989,45631.0,42387.1912447908,2022-03-03 06:00:00+00:00
BTC/USD,03/04/2022,41379.2,39020.96,41907.21,38568.18,40237.695,1069.260188,42510.0,40173.9156784955,2022-03-04 06:00:00+00:00
BTC/USD,03/05/2022,39019.55,39505.8,39720.38,38816.74,39268.56,400.495882,27821.0,39299.4006369163,2022-03-05 06:00:00+00:00
BTC/USD,03/06/2022,39506.49,38028.52,39619.98,37577.62,38598.8,661.143065,36339.0,38553.8803444614,2022-03-06 06:00:00+00:00
BTC/USD,03/07/2022,38025.81,38363.41,39552.31,37166.01,38359.16,1052.591573,43036.0,38373.1998096025,2022-03-07 06:00:00+00:00
BTC/USD,03/08/2022,38358.49,41514.18,41883.58,38008.27,39945.925,1252.461647,43940.0,39553.5244096228,2022-03-08 06:00:00+00:00
BTC/USD,03/09/2022,41521.53,39219.08,42590.08,38900.0,40745.04,1364.981479,43231.0,41404.7873033528,2022-03-09 06:00:00+00:00
BTC/USD,03/10/2022,39235.64,38792.23,40301.73,38200.2,39250.965,1181.691366,35917.0,39139.2152644066,2022-03-10 06:00:00+00:00
BTC/USD,03/11/2022,38784.61,39167.75,40250.0,38316.0,39283.0,831.507763,30547.0,39192.8371223163,2022-03-11 06:00:00+00:00
BTC/USD,03/12/2022,39172.76,39109.36,39439.78,38666.67,39053.225,301.549334,16474.0,39079.4011839313,2022-03-12 06:00:00+00:00
BTC/USD,03/13/2022,39126.46,38520.99,39198.04,37572.51,38385.275,576.983541,25701.0,38409.3690586434,2022-03-13 06:00:00+00:00
BTC/USD,03/14/2022,38524.89,38783.83,39917.89,38422.55,39170.22,748.12453,32345.0,39072.7805040125,2022-03-14 05:00:00+00:00
BTC/USD,03/15/2022,38781.41,39124.91,41700.0,38139.49,39919.744999999995,1267.403143,44478.0,39671.1895381582,2022-03-15 05:00:00+00:00
BTC/USD,03/16/2022,39123.78,41359.77,41477.14,38994.21,40235.675,1416.657713,43373.0,40457.234852888,2022-03-16 05:00:00+00:00
BTC/USD,03/17/2022,41338.39,40642.32,41479.42,40279.94,40879.68,532.547277,27472.0,40814.9853793385,2022-03-17 05:00:00+00:00
BTC/USD,03/18/2022,40643.53,41825.27,42364.12,40174.08,41269.100000000006,709.36359,31900.0,41307.7492467836,2022-03-18 05:00:00+00:00
BTC/USD,03/19/2022,41826.79,41872.51,42417.0,41570.01,41993.505000000005,384.773382,22274.0,41972.5253189515,2022-03-19 05:00:00+00:00
BTC/USD,03/20/2022,41879.19,40893.29,42033.19,40509.08,41271.135,516.307215,25197.0,41231.1473911304,2022-03-20 05:00:00+00:00
BTC/USD,03/21/2022,40887.01,43001.37,43347.0,40761.58,42054.29,853.071637,35128.0,41583.0194179074,2022-03-21 05:00:00+00:00
BTC/USD,03/22/2022,43001.36,41938.05,43220.9,41768.85,42494.875,827.151998,33508.0,42546.2113158976,2022-03-22 05:00:00+00:00
BTC/USD,03/23/2022,41969.42,42922.54,43288.22,41814.58,42551.4,847.284152,36532.0,42463.9547796668,2022-03-23 05:00:00+00:00
BTC/USD,03/24/2022,42922.54,44115.03,44422.34,42610.84,43516.59,796.889511,38066.0,43588.4845058324,2022-03-24 05:00:00+00:00
BTC/USD,03/25/2022,44117.62,44423.78,45112.84,43596.62,44354.729999999996,554.873297,29251.0,44450.1797798524,2022-03-25 05:00:00+00:00
BTC/USD,03/26/2022,44428.97,44598.15,44951.37,44166.92,44559.145000000004,269.370687,16209.0,44533.4803862748,2022-03-26 05:00:00+00:00
BTC/USD,03/27/2022,44599.91,47144.34,47623.0,44445.55,46034.275,804.344856,33636.0,46158.8570638628,2022-03-27 05:00:00+00:00
BTC/USD,03/28/2022,47137.15,47621.59,48223.41,46770.45,47496.93,847.692272,36841.0,47486.8893083486,2022-03-28 05:00:00+00:00
BTC/USD,03/29/2022,47627.09,47252.33,48109.83,46548.76,47329.295,567.038334,27187.0,47480.1890720855,2022-03-29 05:00:00+00:00
BTC/USD,03/30/2022,47251.28,47034.98,47719.21,46849.99,47284.6,484.801751,26955.0,47238.4939185227,2022-03-30 05:00:00+00:00
BTC/USD,03/31/2022,47031.64,44666.12,47631.47,44244.26,45937.865000000005,844.465993,38858.0,45871.5032113855,2022-03-31 05:00:00+00:00
BTC/USD,04/01/2022,44664.21,46555.26,47221.58,44588.13,45904.854999999996,629.246392,32549.0,46002.6347918666,2022-04-01 05:00:00+00:00
BTC/USD,04/02/2022,46560.29,46378.61,46954.67,45550.81,46252.74,461.042445,23532.0,46249.6489837047,2022-04-02 05:00:00+00:00
BTC/USD,04/03/2022,46381.7,46091.15,47468.61,45768.46,46618.535,570.232042,28105.0,46485.4722236156,2022-04-03 05:00:00+00:00
BTC/USD,04/04/2022,46092.99,46775.38,46899.0,45126.58,46012.79,644.176869,29678.0,46069.8566472319,2022-04-04 05:00:00+00:00
BTC/USD,04/05/2022,46768.34,45341.5,47196.13,44419.86,45807.994999999995,862.482322,41278.0,45764.847758021,2022-04-05 05:00:00+00:00
BTC/USD,04/06/2022,45350.88,43406.31,45516.04,42737.09,44126.565,992.126322,46780.0,43990.8896721662,2022-04-06 05:00:00+00:00
BTC/USD,04/07/2022,43393.23,43546.71,43902.31,43033.82,43468.065,548.248638,31743.0,43516.8477099974,2022-04-07 05:00:00+00:00
BTC/USD,04/08/2022,43549.84,42413.84,43983.5,42113.47,43048.485,798.860327,37701.0,43023.7081335236,2022-04-08 05:00:00+00:00
BTC/USD,04/09/2022,42442.29,42762.86,42904.32,42195.48,42549.9,208.513808,14843.0,42538.7712041082,2022-04-09 05:00:00+00:00
BTC/USD,04/10/2022,42757.45,42261.84,43426.23,41770.87,42598.55,608.577313,27710.0,42425.5613746931,2022-04-10 05:00:00+00:00
BTC/USD,04/11/2022,42270.64,39916.41,42367.65,39215.26,40791.455,1308.542007,52609.0,40444.4181434788,2022-04-11 05:00:00+00:00
BTC/USD,04/12/2022,39925.94,40131.3,40700.99,39263.15,39982.07,1227.543204,46556.0,40089.6831791558,2022-04-12 05:00:00+00:00
BTC/USD,04/13/2022,40139.0,41297.27,41570.02,39627.11,40598.565,1116.941681,37740.0,40706.7892394579,2022-04-13 05:00:00+00:00
BTC/USD,04/14/2022,41297.22,40112.51,41363.27,39572.24,40467.755,656.928988,32876.0,40368.4251159943,2022-04-14 05:00:00+00:00
BTC/USD,04/15/2022,40114.0,40548.26,40861.77,39954.45,40408.11,546.807225,24562.0,40344.2157051538,2022-04-15 05:00:00+00:00
BTC/USD,04/16/2022,40544.92,40287.01,40700.0,40005.67,40352.835,322.944471,17497.0,40333.2212854043,2022-04-16 05:00:00+00:00
BTC/USD,04/17/2022,40299.7,38835.3,40607.0,38698.8,39652.9,693.391581,26746.0,39923.022828683,2022-04-17 05:00:00+00:00
BTC/USD,04/18/2022,38830.29,40863.31,41269.84,38541.31,39905.575,1174.704948,43368.0,39975.3135028774,2022-04-18 05:00:00+00:00
BTC/USD,04/19/2022,40874.23,41357.48,41800.0,40568.67,41184.335,524.31559,24363.0,41256.0957251912,2022-04-19 05:00:00+00:00
BTC/USD,04/20/2022,41357.48,41621.49,42205.43,40900.0,41552.715,751.20176,31006.0,41559.4968526917,2022-04-20 05:00:00+00:00
BTC/USD,04/21/2022,41621.49,40634.05,42984.15,39771.6,41377.875,1164.786881,42581.0,41520.479597037,2022-04-21 05:00:00+00:00
BTC/USD,04/22/2022,40638.22,39542.31,40799.14,39172.34,39985.74,765.828943,35904.0,39881.6674041637,2022-04-22 05:00:00+00:00
BTC/USD,04/23/2022,39535.74,39724.93,39984.61,39338.25,39661.43,307.472439,17307.0,39706.8051822201,2022-04-23 05:00:00+00:00
BTC/USD,04/24/2022,39715.13,39149.25,39948.83,38694.49,39321.66,696.074172,27718.0,39339.8692774131,2022-04-24 05:00:00+00:00
BTC/USD,04/25/2022,39153.57,40562.9,40777.75,38208.21,39492.979999999996,1229.509078,47428.0,39336.3980542105,2022-04-25 05:00:00+00:00
BTC/USD,04/26/2022,40570.52,38408.1,40804.22,37700.0,39252.11,1282.791621,50435.0,38853.6568818396,2022-04-26 05:00:00+00:00
BTC/USD,04/27/2022,38404.7,39398.73,39700.0,38366.6,39033.3,926.539363,40847.0,39009.6531971376,2022-04-27 05:00:00+00:00
BTC/USD,04/28/2022,39398.17,39544.13,40379.84,38869.44,39624.64,929.715552,40115.0,39710.0590509655,2022-04-28 05:00:00+00:00
BTC/USD,04/29/2022,39540.24,38561.01,39630.88,38172.21,38901.545,731.90828,34568.0,38846.3167640513,2022-04-29 05:00:00+00:00
BTC/USD,04/30/2022,38568.19,37964.05,38780.87,37396.09,38088.479999999996,517.99151,29805.0,38081.5516389422,2022-04-30 05:00:00+00:00
BTC/USD,05/01/2022,37971.35,38986.47,39121.71,37684.19,38402.95,548.832114,29363.0,38317.1881238004,2022-05-01 05:00:00+00:00
BTC/USD,05/02/2022,38978.38,38491.42,39162.85,38037.28,38600.065,760.12401,35909.0,38631.6496917553,2022-05-02 05:00:00+00:00
BTC/USD,05/03/2022,38494.6,37986.2,38641.84,37517.66,38079.75,618.481216,28519.0,38051.7669964109,2022-05-03 05:00:00+00:00
BTC/USD,05/04/2022,37985.03,39741.08,40020.0,37964.61,38992.305,931.876794,36948.0,39164.44005156,2022-05-04 05:00:00+00:00
BTC/USD,05/05/2022,39742.64,36425.39,39838.15,35605.89,37722.020000000004,1522.981183,55773.0,37015.9800722633,2022-05-05 05:00:00+00:00
BTC/USD,05/06/2022,36424.11,35720.5,36538.04,35253.47,35895.755000000005,1046.605855,42224.0,35948.435170485,2022-05-06 05:00:00+00:00
BTC/USD,05/07/2022,35738.14,34391.43,36128.72,34202.0,35165.36,836.709588,34729.0,35155.9733555971,2022-05-07 05:00:00+00:00
BTC/USD,05/08/2022,34393.54,33631.03,34932.14,33271.73,34101.935,1012.694368,41950.0,34075.2910850149,2022-05-08 05:00:00+00:00
BTC/USD,05/09/2022,33637.31,31218.29,33765.97,29735.97,31750.97,3850.732284,95136.0,31484.1549721483,2022-05-09 05:00:00+00:00
BTC/USD,05/10/2022,31213.97,31203.5,32640.49,30160.84,31400.665,3447.659023,88909.0,31439.1081523604,2022-05-10 05:00:00+00:00
BTC/USD,05/11/2022,31207.79,27647.5,32126.51,26991.0,29558.754999999997,5592.431365,132559.0,29918.7938695975,2022-05-11 05:00:00+00:00
BTC/USD,05/12/2022,27640.54,30375.49,30716.22,25455.46,28085.84,3425.552947,95367.0,28307.9757052901,2022-05-12 05:00:00+00:00
BTC/USD,05/13/2022,30380.61,29295.69,30980.0,29150.0,30065.0,1588.624046,53420.0,30117.550751019,2022-05-13 05:00:00+00:00
BTC/USD,05/14/2022,29299.98,29560.07,30290.64,28577.93,29434.285,784.677598,41102.0,29418.387242194,2022-05-14 05:00:00+00:00
BTC/USD,05/15/2022,29571.49,30293.77,31415.48,29455.2,30435.34,1188.858761,48750.0,30475.9418793583,2022-05-15 05:00:00+00:00
BTC/USD,05/16/2022,30292.25,30345.13,30470.0,29050.01,29760.004999999997,1583.792585,57134.0,29808.6499824305,2022-05-16 05:00:00+00:00
BTC/USD,05/17/2022,30338.89,29797.5,30733.0,29421.8,30077.4,1297.84626,51321.0,30181.9618306555,2022-05-17 05:00:00+00:00
BTC/USD,05/18/2022,29793.07,29063.05,30060.8,28612.14,29336.47,1640.044029,59492.0,29257.2796862342,2022-05-18 05:00:00+00:00
BTC/USD,05/19/2022,29054.97,30062.69,30726.41,28824.43,29775.42,1420.147955,49777.0,29908.4916988067,2022-05-19 05:00:00+00:00
BTC/USD,05/20/2022,30062.66,29218.22,30512.0,28692.45,29602.225,1615.345154,55326.0,29498.7265699451,2022-05-20 05:00:00+00:00
BTC/USD,05/21/2022,29217.17,29249.95,29614.37,29119.19,29366.78,458.5981,23456.0,29355.4638918801,2022-05-21 05:00:00+00:00
BTC/USD,05/22/2022,29250.09,30101.13,30456.52,29250.09,29853.305,912.80936,36041.0,30013.9118068715,2022-05-22 05:00:00+00:00
BTC/USD,05/23/2022,30099.54,29309.4,30634.92,28843.86,29739.39,1538.251495,55006.0,29831.5850011118,2022-05-23 05:00:00+00:00
BTC/USD,05/24/2022,29329.67,30065.69,30184.03,28638.51,29411.269999999997,1368.90144,48108.0,29400.9746527073,2022-05-24 05:00:00+00:00
BTC/USD,05/25/2022,30067.9,29738.5,30109.37,29308.57,29708.97,1194.573761,46488.0,29700.9261734669,2022-05-25 05:00:00+00:00
BTC/USD,05/26/2022,29736.08,28891.2,29820.0,28002.0,28911.0,2446.717862,88026.0,29106.1005054786,2022-05-26 05:00:00+00:00
BTC/USD,05/27/2022,28889.93,28804.55,29352.61,28242.84,28797.725,1759.875459,72886.0,28806.0510952511,2022-05-27 05:00:00+00:00
BTC/USD,05/28/2022,28803.11,28919.16,29233.2,28729.44,28981.32,494.156946,24678.0,28935.856762194,2022-05-28 05:00:00+00:00
BTC/USD,05/29/2022,28910.76,30303.09,30400.88,28891.21,29646.045,1062.096958,35405.0,29579.0399057355,2022-05-29 05:00:00+00:00
BTC/USD,05/30/2022,30303.87,31668.48,32193.14,30237.44,31215.29,2167.496153,61324.0,31040.0740009829,2022-05-30 05:00:00+00:00
BTC/USD,05/31/2022,31670.96,31540.29,32409.14,31197.67,31803.405,1692.578428,51187.0,31731.1410465034,2022-05-31 05:00:00+00:00
BTC/USD,06/01/2022,31539.23,29784.4,31875.0,29304.62,30589.809999999998,1886.397503,55198.0,30451.2011109809,2022-06-01 05:00:00+00:00
BTC/USD,06/02/2022,29794.94,30398.43,30672.66,29551.69,30112.175,1360.550315,40411.0,30182.0584533812,2022-06-02 05:00:00+00:00
BTC/USD,06/03/2022,30394.61,29688.9,30538.38,29250.0,29894.190000000002,1268.104056,39254.0,29720.4033008851,2022-06-03 05:00:00+00:00
BTC/USD,06/04/2022,29689.32,29701.65,29951.53,29456.68,29704.105,504.101091,18168.0,29715.2419980302,2022-06-04 05:00:00+00:00
BTC/USD,06/05/2022,29701.99,31192.5,31320.0,29509.5,30414.75,1178.863288,33115.0,30315.5606245318,2022-06-05 05:00:00+00:00
BTC/USD,06/06/2022,31194.73,29508.27,31740.0,29200.0,30470.0,1830.588863,55297.0,30768.9326890771,2022-06-06 05:00:00+00:00
BTC/USD,06/07/2022,29508.54,30230.97,31565.82,29328.21,30447.015,2035.144906,61145.0,30567.6713999153,2022-06-07 05:00:00+00:00
BTC/USD,06/08/2022,30226.01,30240.33,30865.14,29888.0,30376.57,947.807726,38152.0,30348.4640242154,2022-06-08 05:00:00+00:00
BTC/USD,06/09/2022,30243.84,30075.19,30683.94,29543.49,30113.715,1121.954468,41941.0,30135.3068769477,2022-06-09 05:00:00+00:00
BTC/USD,06/10/2022,30076.05,29352.88,30210.97,28828.26,29519.614999999998,1124.221588,42994.0,29425.3921139638,2022-06-10 05:00:00+00:00
BTC/USD,06/11/2022,29354.46,27403.61,29405.28,27251.25,28328.265,1318.761438,43608.0,28352.161782929,2022-06-11 05:00:00+00:00
BTC/USD,06/12/2022,27403.8,25356.22,28297.56,24899.56,26598.56,2491.86257,64969.0,26473.1615623706,2022-06-12 05:00:00+00:00
BTC/USD,06/13/2022,25351.38,21952.73,25811.26,20804.91,23308.085,6179.073319,114798.0,23051.871750768,2022-06-13 05:00:00+00:00
BTC/USD,06/14/2022,21942.24,21111.35,23314.09,20900.0,22107.045,3298.418877,66489.0,22219.0181156854,2022-06-14 05:00:00+00:00
BTC/USD,06/15/2022,21106.05,22062.66,22985.0,20078.0,21531.5,4371.904216,82516.0,21286.7238920407,2022-06-15 05:00:00+00:00
BTC/USD,06/16/2022,22066.21,20507.72,22164.03,20200.8,21182.415,1850.417548,45981.0,20953.3908614942,2022-06-16 05:00:00+00:00
BTC/USD,06/17/2022,20506.2,20469.4,21320.42,20301.5,20810.96,1179.574539,34703.0,20671.3083885395,2022-06-17 05:00:00+00:00
BTC/USD,06/18/2022,20461.86,18474.53,20505.58,17594.94,19050.260000000002,3712.265155,72767.0,18787.209028315,2022-06-18 05:00:00+00:00
BTC/USD,06/19/2022,18476.7,19838.75,20799.03,17925.03,19362.03,2384.465489,49522.0,19671.061325434,2022-06-19 05:00:00+00:00
BTC/USD,06/20/2022,19837.17,20623.11,21038.89,19746.13,20392.510000000002,1991.217976,45518.0,20396.6469606788,2022-06-20 05:00:00+00:00
BTC/USD,06/21/2022,20629.71,20412.23,21702.52,20240.0,20971.260000000002,2333.308682,51413.0,21004.5324377594,2022-06-21 05:00:00+00:00
BTC/USD,06/22/2022,20410.2,20335.75,20874.34,19742.25,20308.295,3508.690521,100238.0,20250.4973539615,2022-06-22 05:00:00+00:00
BTC/USD,06/23/2022,20337.68,21033.2,21361.98,20154.28,20758.129999999997,3645.486074,123984.0,20730.222056205,2022-06-23 05:00:00+00:00
BTC/USD,06/24/2022,21034.26,21218.71,21534.33,20719.39,21126.86,2842.305253,88634.0,21115.0016267488,2022-06-24 05:00:00+00:00
BTC/USD,06/25/2022,21218.89,21406.14,21595.71,20896.85,21246.28,1903.394998,67396.0,21279.299993201,2022-06-25 05:00:00+00:00
BTC/USD,06/26/2022,21407.32,21233.82,21878.02,20910.41,21394.215,2119.787987,72859.0,21282.5732749017,2022-06-26 05:00:00+00:00
BTC/USD,06/27/2022,21232.71,20747.5,21522.61,20478.28,21000.445,3398.764417,107331.0,20832.4978360727,2022-06-27 05:00:00+00:00
BTC/USD,06/28/2022,20747.07,20272.68,21190.0,20125.0,20657.5,5382.925188,152022.0,20582.8242699851,2022-06-28 05:00:00+00:00
BTC/USD,06/29/2022,20273.69,20027.02,20420.92,19832.92,20126.92,7319.191337,201864.0,20067.7940065669,2022-06-29 05:00:00+00:00
BTC/USD,06/30/2022,20025.82,19382.09,20896.36,18612.0,19754.18,10330.986504,187492.0,19463.8079928079,2022-06-30 05:00:00+00:00
BTC/USD,07/01/2022,19374.83,19170.27,19764.83,18940.0,19352.415,7521.574449,118377.0,19343.7428550912,2022-07-01 05:00:00+00:00
BTC/USD,07/02/2022,19170.9,19231.67,19441.9,18752.98,19097.440000000002,3459.369133,64323.0,19210.3198189685,2022-07-02 05:00:00+00:00
BTC/USD,07/03/2022,19233.4,19102.36,19625.32,18911.68,19268.5,3478.188482,101957.0,19162.3038663075,2022-07-03 05:00:00+00:00
BTC/USD,07/04/2022,19101.41,20251.12,20450.89,19057.69,19754.29,7282.259882,242199.0,19844.761944276,2022-07-04 05:00:00+00:00
BTC/USD,07/05/2022,20252.86,20075.94,20728.5,19281.37,20004.934999999998,9527.917398,283740.0,19943.8779085726,2022-07-05 05:00:00+00:00
BTC/USD,07/06/2022,20077.88,20397.52,20650.0,19845.91,20247.955,7624.440324,262190.0,20258.0956704068,2022-07-06 05:00:00+00:00
BTC/USD,07/07/2022,20396.43,21975.47,22500.59,20233.0,21366.795,8688.592329,273865.0,21209.5156117758,2022-07-07 05:00:00+00:00
BTC/USD,07/08/2022,21975.47,21540.18,22112.26,21172.41,21642.335,8453.323465,283983.0,21670.4382297136,2022-07-08 05:00:00+00:00
BTC/USD,07/09/2022,21541.16,21262.3,21980.88,21100.0,21540.440000000002,5221.571175,224740.0,21564.2948493347,2022-07-09 05:00:00+00:00
BTC/USD,07/10/2022,21262.1,20516.03,21406.17,20417.0,20911.585,5245.537509,189421.0,20897.3053485712,2022-07-10 05:00:00+00:00
BTC/USD,07/11/2022,20514.05,19986.09,20741.3,19769.2,20255.25,7194.311544,222000.0,20305.4940653217,2022-07-11 05:00:00+00:00
BTC/USD,07/12/2022,19986.09,19460.11,20044.29,19226.0,19635.145,7138.720321,203381.0,19647.191033833,2022-07-12 05:00:00+00:00
BTC/USD,07/13/2022,19460.11,20062.27,20403.7,18900.0,19651.85,10295.582148,245944.0,19731.0717816818,2022-07-13 05:00:00+00:00
BTC/USD,07/14/2022,20065.81,20530.01,20879.17,19588.9,20234.035,10039.131412,219788.0,20218.1389894934,2022-07-14 05:00:00+00:00
BTC/USD,07/15/2022,20531.04,20739.15,21191.81,20504.22,20848.015,6238.182795,182392.0,20853.0104942291,2022-07-15 05:00:00+00:00
BTC/USD,07/16/2022,20741.14,21247.59,21575.34,20477.03,21026.184999999998,5217.037703,158223.0,21075.4681930027,2022-07-16 05:00:00+00:00
BTC/USD,07/17/2022,21247.55,21290.62,21657.49,20751.81,21204.65,5347.599761,169561.0,21180.8052516448,2022-07-17 05:00:00+00:00
BTC/USD,07/18/2022,21293.0,21893.85,22952.93,21279.16,22116.045,13403.776375,256724.0,22106.6338146949,2022-07-18 05:00:00+00:00
