cryptoName,date,open,close,high,low,average,volume,trade_count,vwap,timestamp
BTC/USD,07/19/2022,21892.1,23395.0,23800.0,21583.97,22691.985,15269.089296,245956.0,22898.7304966853,2022-07-19 05:00:00+00:00
BTC/USD,07/20/2022,23391.53,22879.3,24275.94,22634.82,23455.379999999997,15350.716373,274684.0,23536.7195280148,2022-07-20 05:00:00+00:00
BTC/USD,07/21/2022,22878.93,22971.58,23351.67,22342.28,22846.975,8413.914641,167913.0,22913.2364592294,2022-07-21 05:00:00+00:00
BTC/USD,07/22/2022,22966.35,22900.0,23758.46,22507.15,23132.805,6718.211658,161373.0,23172.0792557014,2022-07-22 05:00:00+00:00
BTC/USD,07/23/2022,22904.39,22399.48,23000.0,21950.0,22475.0,4729.550679,87536.0,22385.8534118392,2022-07-23 05:00:00+00:00
BTC/USD,07/24/2022,22399.48,21900.24,23020.0,21740.38,22380.190000000002,6231.284745,130260.0,22536.4292851507,2022-07-24 05:00:00+00:00
BTC/USD,07/25/2022,21895.62,21126.93,22260.0,20864.19,21562.095,7433.605001,142861.0,21671.7326715401,2022-07-25 05:00:00+00:00
BTC/USD,07/26/2022,21132.44,21111.95,21306.07,20714.96,21010.515,4923.663719,134195.0,21025.9737181072,2022-07-26 05:00:00+00:00
BTC/USD,07/27/2022,21111.95,23072.31,23448.89,21095.7,22272.295,10212.517093,206094.0,22276.6811903179,2022-07-27 05:00:00+00:00
BTC/USD,07/28/2022,23072.31,24014.13,24199.98,22583.33,23391.655,9231.984811,174993.0,23479.2924285072,2022-07-28 05:00:00+00:00
BTC/USD,07/29/2022,24011.71,23745.55,24439.0,23433.85,23936.425,8493.420592,167818.0,23863.1316262414,2022-07-29 05:00:00+00:00
BTC/USD,07/30/2022,23750.06,23808.89,24683.54,23500.61,24092.075,6719.075028,181789.0,24029.9945299499,2022-07-30 05:00:00+00:00
BTC/USD,07/31/2022,23810.09,23398.0,24198.18,23232.29,23715.235,5648.751563,190921.0,23630.0651175229,2022-07-31 05:00:00+00:00
BTC/USD,08/01/2022,23398.02,22874.13,23508.47,22760.0,23134.235,6667.629051,159111.0,23136.9311237205,2022-08-01 05:00:00+00:00
BTC/USD,08/02/2022,22865.91,22834.72,23466.18,22661.29,23063.735,7217.620601,157088.0,22962.8819900528,2022-08-02 05:00:00+00:00
BTC/USD,08/03/2022,22834.42,23090.0,23638.99,22734.89,23186.940000000002,8644.443116,144529.0,23239.8354061923,2022-08-03 05:00:00+00:00
BTC/USD,08/04/2022,23092.34,23158.03,23259.89,22404.47,22832.18,6888.388988,145275.0,22839.8225075454,2022-08-04 05:00:00+00:00
BTC/USD,08/05/2022,23156.05,23212.7,23477.06,22757.92,23117.489999999998,6064.764805,162992.0,23138.402299036,2022-08-05 05:00:00+00:00
BTC/USD,08/06/2022,23212.74,22951.0,23260.0,22854.66,23057.33,2905.513764,72323.0,23106.5300419526,2022-08-06 05:00:00+00:00
BTC/USD,08/07/2022,22951.02,23350.04,23400.0,22896.07,23148.035,2755.768081,77229.0,23182.4315149301,2022-08-07 05:00:00+00:00
BTC/USD,08/08/2022,23347.47,23890.32,24252.12,23329.83,23790.975,6192.286834,107915.0,23931.6420304021,2022-08-08 05:00:00+00:00
BTC/USD,08/09/2022,23891.94,22951.52,23931.65,22659.4,23295.525,6598.928998,103651.0,23192.8102700665,2022-08-09 05:00:00+00:00
BTC/USD,08/10/2022,22948.34,24527.72,24546.36,22836.34,23691.35,8529.492068,150712.0,23871.1872324361,2022-08-10 05:00:00+00:00
BTC/USD,08/11/2022,24531.21,23943.81,24922.58,23767.77,24345.175000000003,8740.430792,114804.0,24362.0084075857,2022-08-11 05:00:00+00:00
BTC/USD,08/12/2022,23940.91,24748.32,24846.0,23596.36,24221.18,7223.662635,85061.0,24188.6021130966,2022-08-12 05:00:00+00:00
BTC/USD,08/13/2022,24747.46,24579.41,24900.55,24295.8,24598.175,5168.337308,60890.0,24534.5618762743,2022-08-13 05:00:00+00:00
BTC/USD,08/14/2022,24580.31,24861.88,25214.66,24151.07,24682.864999999998,6701.73856,93063.0,24597.6157735616,2022-08-14 05:00:00+00:00
BTC/USD,08/15/2022,24861.37,23966.91,24992.73,23780.0,24386.364999999998,8366.048305,106089.0,24159.8970664491,2022-08-15 05:00:00+00:00
BTC/USD,08/16/2022,23968.0,24070.0,24151.37,23676.4,23913.885000000002,6894.905916,86951.0,23921.7567505449,2022-08-16 05:00:00+00:00
BTC/USD,08/17/2022,24075.74,23375.6,24445.57,23180.0,23812.785,7018.647345,92666.0,23638.9508439341,2022-08-17 05:00:00+00:00
BTC/USD,08/18/2022,23383.74,22789.19,23599.71,22700.0,23149.855,4763.2083,63269.0,23182.7527203353,2022-08-18 05:00:00+00:00
BTC/USD,08/19/2022,22785.91,21240.0,22836.06,20785.22,21810.64,14143.727125,125223.0,21424.3110637419,2022-08-19 05:00:00+00:00
BTC/USD,08/20/2022,21238.86,21197.91,21363.46,20761.75,21062.605,7662.52359,73351.0,21172.5627217319,2022-08-20 05:00:00+00:00
BTC/USD,08/21/2022,21197.93,21467.0,21781.64,21067.48,21424.559999999998,6697.323631,69203.0,21434.5299603928,2022-08-21 05:00:00+00:00
BTC/USD,08/22/2022,21469.66,21263.86,21536.56,20890.32,21213.440000000002,7282.48888,87437.0,21215.8294730956,2022-08-22 05:00:00+00:00
BTC/USD,08/23/2022,21263.87,21326.31,21679.73,20889.11,21284.42,7503.764795,95395.0,21382.4146952583,2022-08-23 05:00:00+00:00
BTC/USD,08/24/2022,21333.35,21539.39,21890.76,21236.88,21563.82,8417.53361,79060.0,21531.5313436412,2022-08-24 05:00:00+00:00
BTC/USD,08/25/2022,21540.77,21530.63,21814.51,21424.24,21619.375,5337.40726,61670.0,21615.0078799422,2022-08-25 05:00:00+00:00
BTC/USD,08/26/2022,21526.24,20145.72,21872.35,20110.0,20991.175,14082.294227,158271.0,20958.1928808161,2022-08-26 05:00:00+00:00
BTC/USD,08/27/2022,20147.3,19996.69,20281.1,19800.0,20040.55,7550.732362,77854.0,20058.7636802873,2022-08-27 05:00:00+00:00
BTC/USD,08/28/2022,19995.5,19805.46,20149.5,19520.19,19834.845,6140.40064,71859.0,19869.7270592468,2022-08-28 05:00:00+00:00
BTC/USD,08/29/2022,19805.0,20464.65,20543.44,19737.36,20140.4,6885.1163,90779.0,20138.914615827,2022-08-29 05:00:00+00:00
BTC/USD,08/30/2022,20467.15,20337.81,20578.0,19541.13,20059.565000000002,9883.747803,118400.0,20041.6246677578,2022-08-30 05:00:00+00:00
BTC/USD,08/31/2022,20339.0,20056.65,20486.06,19874.31,20180.185,6975.185598,101838.0,20158.5288084628,2022-08-31 05:00:00+00:00
BTC/USD,09/01/2022,20055.79,20156.76,20292.0,19564.86,19928.43,7141.975485,110122.0,19934.1678446199,2022-09-01 05:00:00+00:00
BTC/USD,09/02/2022,20156.76,19919.47,20444.0,19757.72,20100.86,7165.911879,96231.0,20075.2008677126,2022-09-02 05:00:00+00:00
BTC/USD,09/03/2022,19924.83,19806.11,19968.2,19658.04,19813.120000000003,2677.652012,51551.0,19800.1854803241,2022-09-03 05:00:00+00:00
BTC/USD,09/04/2022,19805.39,19888.67,20058.0,19587.86,19822.93,4325.67879,62082.0,19834.4514137038,2022-09-04 05:00:00+00:00
BTC/USD,09/05/2022,19888.67,19760.56,20180.5,19635.96,19908.23,6274.552824,84784.0,19812.0959815687,2022-09-05 05:00:00+00:00
BTC/USD,09/06/2022,19761.39,18724.59,20026.91,18534.06,19280.485,11217.789784,128106.0,19266.8355201911,2022-09-06 05:00:00+00:00
BTC/USD,09/07/2022,18724.59,19356.85,19462.02,18676.38,19069.2,7431.686434,80560.0,19064.1585091074,2022-09-07 05:00:00+00:00
BTC/USD,09/08/2022,19356.54,20360.17,20458.13,19012.7,19735.415,10278.336062,102004.0,19428.2819391553,2022-09-08 05:00:00+00:00
BTC/USD,09/09/2022,20360.0,21454.54,21595.12,20343.51,20969.315,11525.122334,131072.0,21032.3200598844,2022-09-09 05:00:00+00:00
BTC/USD,09/10/2022,21454.54,21560.0,21812.35,21128.39,21470.37,6462.167995,79413.0,21477.5339068718,2022-09-10 05:00:00+00:00
BTC/USD,09/11/2022,21560.01,21719.51,22378.0,21359.15,21868.575,9039.744436,107512.0,21706.8190027102,2022-09-11 05:00:00+00:00
BTC/USD,09/12/2022,21719.51,22288.81,22497.58,21672.76,22085.17,9410.191574,145740.0,22236.9354995307,2022-09-12 05:00:00+00:00
BTC/USD,09/13/2022,22289.22,20389.76,22799.03,19874.92,21336.975,14809.264623,169705.0,21173.3980397283,2022-09-13 05:00:00+00:00
BTC/USD,09/14/2022,20388.02,20031.29,20418.59,19610.09,20014.34,10289.722437,116580.0,20125.5200628299,2022-09-14 05:00:00+00:00
BTC/USD,09/15/2022,20026.63,19825.0,20333.8,19500.0,19916.9,9901.09647,107844.0,19911.9058251546,2022-09-15 05:00:00+00:00
BTC/USD,09/16/2022,19826.09,19935.19,20062.56,19338.0,19700.28,9017.672204,102881.0,19708.1009085949,2022-09-16 05:00:00+00:00
BTC/USD,09/17/2022,19935.19,20010.1,20191.71,19742.41,19967.059999999998,6083.097511,59775.0,19986.0434650481,2022-09-17 05:00:00+00:00
BTC/USD,09/18/2022,20008.83,18824.75,20099.79,18674.51,19387.15,9060.28239,123058.0,19510.1338730629,2022-09-18 05:00:00+00:00
BTC/USD,09/19/2022,18824.75,19337.08,19682.97,18257.92,18970.445,13055.029678,130568.0,19098.0326323198,2022-09-19 05:00:00+00:00
BTC/USD,09/20/2022,19335.66,19004.78,19581.28,18724.83,19153.055,12532.741853,121371.0,19066.7925610585,2022-09-20 05:00:00+00:00
BTC/USD,09/21/2022,19006.29,18701.12,19900.0,18168.0,19034.0,21988.551373,193340.0,19011.189236717,2022-09-21 05:00:00+00:00
BTC/USD,09/22/2022,18702.08,19410.43,19519.64,18620.77,19070.205,15967.830431,151429.0,19111.6623395376,2022-09-22 05:00:00+00:00
BTC/USD,09/23/2022,19410.43,19162.79,19464.84,18534.78,18999.809999999998,11805.626063,126101.0,18947.5707969421,2022-09-23 05:00:00+00:00
BTC/USD,09/24/2022,19162.81,19008.15,19224.27,18810.0,19017.135000000002,5695.863654,62390.0,19037.0969561524,2022-09-24 05:00:00+00:00
BTC/USD,09/25/2022,19008.84,18812.46,19174.74,18630.86,18902.800000000003,7200.197004,73629.0,18909.0470401939,2022-09-25 05:00:00+00:00
BTC/USD,09/26/2022,18811.54,20047.85,20293.83,18687.0,19490.415,15666.202058,149658.0,19355.5115689914,2022-09-26 05:00:00+00:00
BTC/USD,09/27/2022,20047.85,18765.47,20380.9,18491.67,19436.285,18567.049244,168917.0,19581.6560991884,2022-09-27 05:00:00+00:00
BTC/USD,09/28/2022,18763.53,19583.96,19770.0,18564.08,19167.04,15677.670066,163781.0,19263.9914308864,2022-09-28 05:00:00+00:00
BTC/USD,09/29/2022,19583.96,19428.46,19696.54,18835.9,19266.22,14798.355315,159055.0,19341.5661527224,2022-09-29 05:00:00+00:00
BTC/USD,09/30/2022,19429.44,19405.95,20182.69,19150.0,19666.345,9912.18223,106906.0,19564.1012589575,2022-09-30 05:00:00+00:00
BTC/USD,10/01/2022,19405.97,19334.87,19419.23,19165.28,19292.254999999997,2769.551301,38038.0,19295.7472710281,2022-10-01 05:00:00+00:00
BTC/USD,10/02/2022,19334.87,19096.18,19400.0,18922.84,19161.42,6376.554662,69762.0,19150.1541625985,2022-10-02 05:00:00+00:00
BTC/USD,10/03/2022,19096.18,19595.27,19727.57,19060.96,19394.265,9884.849384,107385.0,19403.4821666181,2022-10-03 05:00:00+00:00
BTC/USD,10/04/2022,19595.27,20126.49,20457.67,19584.61,20021.14,12031.565131,125530.0,20092.9359610501,2022-10-04 05:00:00+00:00
BTC/USD,10/05/2022,20127.5,20357.72,20450.26,19741.01,20095.635,11333.426387,126439.0,20152.5492057402,2022-10-05 05:00:00+00:00
BTC/USD,10/06/2022,20361.68,19943.81,20378.93,19856.97,20117.95,14423.448138,165730.0,20072.2815991695,2022-10-06 05:00:00+00:00
BTC/USD,10/07/2022,19944.93,19443.04,20067.05,19321.49,19694.27,10000.051349,130901.0,19668.1506161399,2022-10-07 05:00:00+00:00
BTC/USD,10/08/2022,19445.36,19385.22,19549.88,19248.0,19398.940000000002,3602.499226,49815.0,19435.3322154594,2022-10-08 05:00:00+00:00
BTC/USD,10/09/2022,19389.29,19469.98,19560.0,19369.58,19464.79,4093.870646,55522.0,19459.5505262974,2022-10-09 05:00:00+00:00
BTC/USD,10/10/2022,19467.62,19040.95,19473.88,18953.5,19213.690000000002,8684.57051,138290.0,19213.2520031307,2022-10-10 05:00:00+00:00
BTC/USD,10/11/2022,19040.95,19098.17,19266.48,18859.22,19062.85,8860.257869,143183.0,19071.7173846733,2022-10-11 05:00:00+00:00
BTC/USD,10/12/2022,19098.17,19092.97,19239.94,18976.05,19107.995,5822.944486,101396.0,19116.2228608311,2022-10-12 05:00:00+00:00
BTC/USD,10/13/2022,19092.97,19815.8,19950.88,18185.92,19068.4,23007.758384,249833.0,19010.1515626663,2022-10-13 05:00:00+00:00
BTC/USD,10/14/2022,19812.9,19188.13,19853.48,19077.99,19465.735,13458.044482,145280.0,19477.6641777751,2022-10-14 05:00:00+00:00
BTC/USD,10/15/2022,19191.47,19138.33,19199.81,18985.49,19092.65,2687.864822,39545.0,19112.8291025884,2022-10-15 05:00:00+00:00
BTC/USD,10/16/2022,19138.33,19227.32,19428.84,19092.08,19260.46,4215.583411,54759.0,19234.1844971161,2022-10-16 05:00:00+00:00
BTC/USD,10/17/2022,19228.11,19583.15,19676.37,19218.75,19447.559999999998,11586.739028,112561.0,19510.4032301852,2022-10-17 05:00:00+00:00
BTC/USD,10/18/2022,19584.93,19277.87,19705.75,19094.65,19400.2,11734.562235,119355.0,19423.7403917112,2022-10-18 05:00:00+00:00
BTC/USD,10/19/2022,19278.47,19184.05,19309.0,18909.3,19109.15,9662.520774,96766.0,19152.2275248974,2022-10-19 05:00:00+00:00
BTC/USD,10/20/2022,19183.56,19047.54,19341.05,18937.03,19139.04,8735.195051,86983.0,19143.8834002427,2022-10-20 05:00:00+00:00
BTC/USD,10/21/2022,19045.03,19151.49,19249.99,18664.09,18957.04,9705.541033,84379.0,19026.7185743742,2022-10-21 05:00:00+00:00
BTC/USD,10/22/2022,19151.14,19187.96,19257.11,19133.23,19195.17,1854.600802,23979.0,19190.5776980215,2022-10-22 05:00:00+00:00
BTC/USD,10/23/2022,19187.96,19337.51,19695.3,19078.69,19386.995,7976.612457,72931.0,19435.0268870276,2022-10-23 05:00:00+00:00
BTC/USD,10/24/2022,19335.98,19341.92,19454.31,19151.2,19302.755,9627.931284,92812.0,19323.8301240124,2022-10-24 05:00:00+00:00
BTC/USD,10/25/2022,19341.92,20209.17,20417.49,19241.47,19829.480000000003,18377.284756,167610.0,19954.0645303742,2022-10-25 05:00:00+00:00
BTC/USD,10/26/2022,20210.01,20805.83,21022.62,20129.0,20575.809999999998,23828.080042,198068.0,20684.3102261716,2022-10-26 05:00:00+00:00
BTC/USD,10/27/2022,20807.23,20253.35,20877.31,20163.93,20520.620000000003,16950.62296,161865.0,20532.430373566,2022-10-27 05:00:00+00:00
BTC/USD,10/28/2022,20252.87,20686.46,20827.93,20015.0,20421.465,13953.053713,132903.0,20464.9370993697,2022-10-28 05:00:00+00:00
BTC/USD,10/29/2022,20686.46,20749.99,21089.07,20627.94,20858.504999999997,9177.617324,94578.0,20828.5018662734,2022-10-29 05:00:00+00:00
BTC/USD,10/30/2022,20752.2,20566.72,20935.0,20433.0,20684.0,7457.393394,81208.0,20674.7137654151,2022-10-30 05:00:00+00:00
BTC/USD,10/31/2022,20565.41,20493.6,20838.64,20240.01,20539.324999999997,10159.303868,121991.0,20496.8976409626,2022-10-31 05:00:00+00:00
BTC/USD,11/01/2022,20494.13,20516.85,20697.71,20326.57,20512.14,7903.475923,91151.0,20490.7234932507,2022-11-01 05:00:00+00:00
BTC/USD,11/02/2022,20517.64,20355.0,20803.22,20058.43,20430.825,15956.764939,150751.0,20422.0829388993,2022-11-02 05:00:00+00:00
BTC/USD,11/03/2022,20357.26,20330.46,20385.93,20035.28,20210.605,7576.277584,100873.0,20238.9545674793,2022-11-03 05:00:00+00:00
BTC/USD,11/04/2022,20325.99,21368.32,21479.0,20318.71,20898.855,13777.642981,174978.0,20910.4548483385,2022-11-04 05:00:00+00:00
BTC/USD,11/05/2022,21369.76,21231.2,21446.36,21190.75,21318.555,4452.259192,55626.0,21313.2592635391,2022-11-05 05:00:00+00:00
BTC/USD,11/06/2022,21230.91,20850.52,21307.67,20815.0,21061.335,5379.711626,85437.0,21067.2795570945,2022-11-06 05:00:00+00:00
BTC/USD,11/07/2022,20848.5,19709.07,20903.06,19350.0,20126.53,13053.092915,157729.0,20332.9459143981,2022-11-07 06:00:00+00:00
BTC/USD,11/08/2022,19708.85,18391.9,20677.1,17600.0,19138.55,23946.119195,279343.0,19249.8256191034,2022-11-08 06:00:00+00:00
BTC/USD,11/09/2022,18391.72,16681.8,18447.49,15567.0,17007.245000000003,20431.392018,253677.0,16939.4255328781,2022-11-09 06:00:00+00:00
BTC/USD,11/10/2022,16680.18,17310.0,18154.76,16156.36,17155.559999999998,14784.3101,210159.0,17349.4975882847,2022-11-10 06:00:00+00:00
BTC/USD,11/11/2022,17305.8,16661.27,17502.58,16330.17,16916.375,13467.295266,189155.0,16957.5469950148,2022-11-11 06:00:00+00:00
BTC/USD,11/12/2022,16660.22,16829.64,16965.08,16637.83,16801.455,3757.965157,61433.0,16819.1282145728,2022-11-12 06:00:00+00:00
BTC/USD,11/13/2022,16826.24,15832.13,16838.86,15790.46,16314.66,5379.3093,102126.0,16301.2148357058,2022-11-13 06:00:00+00:00
BTC/USD,11/14/2022,15835.29,16637.69,17130.04,15816.45,16473.245000000003,4507.093337,123495.0,16565.518608464,2022-11-14 06:00:00+00:00
BTC/USD,11/15/2022,16634.54,16903.02,17100.0,16595.02,16847.510000000002,6870.477971,119611.0,16871.6763631543,2022-11-15 06:00:00+00:00
BTC/USD,11/16/2022,16906.55,16571.05,16921.7,16367.32,16644.510000000002,5558.002263,89529.0,16584.1215677405,2022-11-16 06:00:00+00:00
BTC/USD,11/17/2022,16564.76,16791.3,16982.5,16419.0,16700.75,5272.557031,78504.0,16694.3565559692,2022-11-17 06:00:00+00:00
BTC/USD,11/18/2022,16793.55,16580.8,16837.0,16526.93,16681.965,4085.711602,69502.0,16657.6710373434,2022-11-18 06:00:00+00:00
BTC/USD,11/19/2022,16577.4,16667.88,16803.36,16546.86,16675.11,2223.43671,36166.0,16662.1652243927,2022-11-19 06:00:00+00:00
BTC/USD,11/20/2022,16668.14,16205.09,16716.74,15876.89,16296.815,5329.602884,81485.0,16307.8667387063,2022-11-20 06:00:00+00:00
BTC/USD,11/21/2022,16205.09,15781.17,16257.9,15468.58,15863.24,9542.308548,112773.0,15905.5949927971,2022-11-21 06:00:00+00:00
BTC/USD,11/22/2022,15782.19,16445.38,16572.75,15599.93,16086.34,9081.783727,108559.0,16116.9358827098,2022-11-22 06:00:00+00:00
BTC/USD,11/23/2022,16445.38,16638.24,16790.0,16300.92,16545.46,8047.910575,100477.0,16539.5054445485,2022-11-23 06:00:00+00:00
BTC/USD,11/24/2022,16642.7,16347.57,16706.26,16340.0,16523.129999999997,5100.860089,71166.0,16539.1751960309,2022-11-24 06:00:00+00:00
BTC/USD,11/25/2022,16349.43,16615.59,16688.0,16326.8,16507.4,3272.342542,47458.0,16520.4010493056,2022-11-25 06:00:00+00:00
BTC/USD,11/26/2022,16615.6,16528.64,16672.23,16381.63,16526.93,1938.452557,37401.0,16522.7688863115,2022-11-26 06:00:00+00:00
BTC/USD,11/27/2022,16529.86,16158.06,16586.3,16043.48,16314.89,3851.917174,60673.0,16357.0603315657,2022-11-27 06:00:00+00:00
BTC/USD,11/28/2022,16158.08,16474.07,16526.86,15990.1,16258.48,8539.562065,106229.0,16231.2288190166,2022-11-28 06:00:00+00:00
BTC/USD,11/29/2022,16473.7,16859.03,17080.25,16325.2,16702.725,8837.023845,121722.0,16649.1010561726,2022-11-29 06:00:00+00:00
BTC/USD,11/30/2022,16861.3,17112.2,17244.0,16707.41,16975.705,9202.327843,135573.0,16982.7296572436,2022-11-30 06:00:00+00:00
BTC/USD,12/01/2022,17112.8,16936.52,17312.76,16858.78,17085.769999999997,5872.0494,109770.0,17010.9972709263,2022-12-01 06:00:00+00:00
BTC/USD,12/02/2022,16936.52,17018.69,17162.67,16793.12,16977.894999999997,5166.704379,105954.0,16974.1000247439,2022-12-02 06:00:00+00:00
BTC/USD,12/03/2022,17018.69,17015.51,17072.67,16862.77,16967.72,3323.272891,57416.0,16955.830792504,2022-12-03 06:00:00+00:00
BTC/USD,12/04/2022,17019.21,17344.37,17424.31,16911.06,17167.685,6008.05676,100723.0,17143.0768793409,2022-12-04 06:00:00+00:00
BTC/USD,12/05/2022,17344.37,16978.02,17389.03,16870.58,17129.805,7324.949316,119394.0,17089.2820433443,2022-12-05 06:00:00+00:00
BTC/USD,12/06/2022,16976.05,17006.81,17138.6,16908.65,17023.625,5178.739307,96054.0,17002.5699160728,2022-12-06 06:00:00+00:00
BTC/USD,12/07/2022,17006.5,16818.59,17007.96,16669.0,16838.48,4495.869415,89274.0,16823.3715361383,2022-12-07 06:00:00+00:00
BTC/USD,12/08/2022,16817.15,17219.55,17298.59,16741.67,17020.129999999997,4976.521223,99208.0,17077.0198084524,2022-12-08 06:00:00+00:00
BTC/USD,12/09/2022,17218.75,17135.44,17350.45,17068.92,17209.684999999998,3622.473632,69631.0,17166.330092216,2022-12-09 06:00:00+00:00
BTC/USD,12/10/2022,17134.87,17173.03,17228.61,17095.9,17162.255,1574.192961,33742.0,17160.5276564528,2022-12-10 06:00:00+00:00
BTC/USD,12/11/2022,17175.43,16946.66,17270.31,16875.0,17072.655,3327.022857,62559.0,17062.3787825975,2022-12-11 06:00:00+00:00
BTC/USD,12/12/2022,16944.9,17190.04,17240.0,16902.87,17071.434999999998,3571.157085,74042.0,17067.5241236322,2022-12-12 06:00:00+00:00
BTC/USD,12/13/2022,17192.04,17787.6,17988.8,17085.0,17536.9,7093.527259,159779.0,17690.8227419944,2022-12-13 06:00:00+00:00
BTC/USD,12/14/2022,17787.69,17718.06,18379.3,17557.42,17968.36,12695.134078,182728.0,17915.4190268009,2022-12-14 06:00:00+00:00
BTC/USD,12/15/2022,17716.82,17410.24,17746.31,17283.19,17514.75,6770.795907,102212.0,17475.3264478356,2022-12-15 06:00:00+00:00
BTC/USD,12/16/2022,17408.84,16691.8,17528.68,16534.69,17031.684999999998,10094.6609,138301.0,16925.1194336229,2022-12-16 06:00:00+00:00
BTC/USD,12/17/2022,16696.39,16740.59,16802.48,16650.0,16726.239999999998,2733.905799,55235.0,16718.0644543657,2022-12-17 06:00:00+00:00
BTC/USD,12/18/2022,16741.89,16708.35,16850.83,16631.45,16741.14,2632.542393,50054.0,16735.9277411012,2022-12-18 06:00:00+00:00
BTC/USD,12/19/2022,16707.76,16790.0,16873.46,16288.0,16580.73,7144.991841,103134.0,16626.1558432852,2022-12-19 06:00:00+00:00
BTC/USD,12/20/2022,16789.91,16833.87,17050.56,16718.29,16884.425000000003,5586.092285702,81516.0,16851.7710485027,2022-12-20 06:00:00+00:00
BTC/USD,12/21/2022,16835.81,16824.59,16919.68,16731.85,16825.765,2983.0164377,48439.0,16823.0506317753,2022-12-21 06:00:00+00:00
BTC/USD,12/22/2022,16827.22,16821.83,16891.26,16564.69,16727.975,4156.739811111,68488.0,16749.3386761693,2022-12-22 06:00:00+00:00
BTC/USD,12/23/2022,16822.3,16821.65,16941.04,16748.44,16844.739999999998,3483.009282718,58160.0,16830.1346522976,2022-12-23 06:00:00+00:00
BTC/USD,12/24/2022,16823.21,16830.0,16860.0,16805.0,16832.5,1306.340383583,24401.0,16831.2315693389,2022-12-24 06:00:00+00:00
BTC/USD,12/25/2022,16831.81,16856.15,16918.59,16729.2,16823.895,2106.879832935,39852.0,16819.0134794838,2022-12-25 06:00:00+00:00
BTC/USD,12/26/2022,16856.15,16872.13,16972.2,16792.93,16882.565000000002,2231.66681558,44486.0,16864.1933785428,2022-12-26 06:00:00+00:00
BTC/USD,12/27/2022,16872.72,16599.15,16890.0,16562.85,16726.425,4078.846778157,70487.0,16722.2696322588,2022-12-27 06:00:00+00:00
BTC/USD,12/28/2022,16597.1,16573.15,16775.1,16465.58,16620.34,4341.727683969,72551.0,16595.3370606559,2022-12-28 06:00:00+00:00
BTC/USD,12/29/2022,16573.15,16550.57,16655.05,16512.71,16583.879999999997,3029.561520752,60558.0,16600.5173166025,2022-12-29 06:00:00+00:00
BTC/USD,12/30/2022,16547.4,16532.87,16641.27,16355.0,16498.135000000002,4021.30110699,68911.0,16518.2295196063,2022-12-30 06:00:00+00:00
BTC/USD,12/31/2022,16534.08,16522.29,16632.33,16466.86,16549.595,2451.303965503,46865.0,16546.4119349718,2022-12-31 06:00:00+00:00
BTC/USD,01/01/2023,16525.0,16642.78,16695.31,16495.06,16595.185,1651.559056837,34627.0,16578.5604866654,2023-01-01 06:00:00+00:00
BTC/USD,01/02/2023,16644.37,16718.82,16779.0,16630.47,16704.735,2285.656433051,41468.0,16708.4519332608,2023-01-02 06:00:00+00:00
BTC/USD,01/03/2023,16721.01,16850.59,16900.0,16600.0,16750.0,3790.536364256,64904.0,16722.3149669467,2023-01-03 06:00:00+00:00
BTC/USD,01/04/2023,16852.62,16840.5,16984.54,16760.57,16872.555,4847.939963443,81942.0,16848.8578438445,2023-01-04 06:00:00+00:00
BTC/USD,01/05/2023,16838.47,16803.47,16873.28,16755.45,16814.364999999998,2580.410942528,57481.0,16822.7081365567,2023-01-05 06:00:00+00:00
BTC/USD,01/06/2023,16803.36,16926.62,17022.87,16675.0,16848.934999999998,4927.378570204,68356.0,16847.1496301761,2023-01-06 06:00:00+00:00
BTC/USD,01/07/2023,16926.6,16936.0,16949.0,16900.9,16924.95,1044.522619881,20189.0,16925.4861208911,2023-01-07 06:00:00+00:00
BTC/USD,01/08/2023,16935.27,17196.67,17248.53,16910.0,17079.265,4781.20340018,60226.0,17095.0696564978,2023-01-08 06:00:00+00:00
BTC/USD,01/09/2023,17198.94,17221.37,17387.05,17126.73,17256.89,6368.899439559,89030.0,17245.5550651889,2023-01-09 06:00:00+00:00
